﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025032111,   1020.6,   1024.2,     22.6,      0.5,       23,      3.1,    100.0,      8.1,    120.0,      0.0,      0.0,      1.0,     3.18,     None,     8.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032112,   1019.6,   1023.2,     23.7,      0.8,       22,      2.6,     90.0,      8.1,     90.0,      0.0,      0.0,      1.0,     3.48,     None,     9.47,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032113,   1018.4,   1022.0,     24.1,      1.1,       22,      2.8,     90.0,      9.9,     60.0,      0.0,      0.0,      1.0,     3.46,     None,     9.40,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032114,   1017.3,   1020.9,     24.0,      1.0,       22,      3.2,    110.0,      9.5,     80.0,      0.0,      0.0,      1.0,     3.20,     None,     7.91,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032115,   1016.8,   1020.4,     23.9,      3.3,       26,      3.9,    140.0,      8.5,    110.0,      0.0,      0.0,      1.0,     2.69,     None,     5.51,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032116,   1017.1,   1020.7,     22.8,      3.4,       28,      4.5,    140.0,      8.9,    120.0,      0.0,      0.0,      1.0,     1.96,     None,     2.94,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032117,   1017.4,   1021.0,     21.3,      4.8,       34,      3.4,    140.0,      9.7,     80.0,      0.0,      0.0,      1.0,     1.08,     None,     1.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032118,   1018.0,   1021.6,     20.0,      5.7,       39,      3.1,    130.0,      9.6,    120.0,      0.0,      0.0,      0.7,     0.28,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032119,   1018.6,   1022.2,     19.3,      6.4,       43,      3.3,    110.0,      8.5,    120.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032120,   1019.2,   1022.8,     18.8,      6.6,       45,      3.0,    120.0,      6.8,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032121,   1019.1,   1022.7,     18.3,      6.5,       46,      1.7,    100.0,      5.5,    120.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032122,   1018.9,   1022.5,     18.0,      6.9,       48,      1.6,    100.0,      4.0,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032123,   1018.5,   1022.1,     17.3,      6.8,       50,      1.3,    100.0,      3.9,    100.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032124,   1018.3,   1022.0,     16.1,      7.3,       56,      1.6,    150.0,      2.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032201,   1017.7,   1021.4,     15.1,      7.7,       61,      1.0,    200.0,      1.9,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032202,   1017.7,   1021.4,     15.1,      7.4,       60,      0.9,    170.0,      3.0,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032203,   1017.4,   1021.1,     14.1,      7.2,       63,      0.4,    170.0,      2.8,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032204,   1017.6,   1021.3,     13.7,      7.0,       64,      0.7,    220.0,      1.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032205,   1017.9,   1021.6,     14.1,      6.2,       59,      1.6,    170.0,      3.7,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032206,   1018.4,   1022.1,     13.7,      6.1,       60,      2.1,    180.0,      3.8,    150.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032207,   1019.5,   1023.2,     13.9,      6.0,       59,      1.2,    220.0,      3.4,    170.0,      0.0,      0.0,      0.7,     0.25,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032208,   1019.7,   1023.4,     15.7,      6.4,       54,      2.3,    170.0,      3.8,    190.0,      0.0,      0.0,      1.0,     1.04,     None,     1.10,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032209,   1019.3,   1022.9,     18.0,      7.7,       51,      0.4,    120.0,      3.9,    180.0,      0.0,      0.0,      1.0,     1.93,     None,     3.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032210,   1018.8,   1022.4,     21.1,      3.8,       32,      0.8,    200.0,      2.1,     10.0,      0.0,      0.0,      1.0,     2.70,     None,     5.90,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032211,   1017.7,   1021.3,     23.2,      3.2,       27,      0.6,    150.0,      2.9,    150.0,      0.0,      0.0,      1.0,     3.26,     None,     8.43,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032212,   1016.8,   1020.3,     24.6,     -6.7,       12,      0.5,    290.0,      3.3,    340.0,      0.0,      0.0,      1.0,     3.58,     None,    10.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032213,   1015.7,   1019.2,     26.5,      4.3,       24,      1.1,    320.0,      4.4,    350.0,      0.0,      0.0,      1.0,     3.57,     None,     9.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032214,   1014.8,   1018.3,     26.3,      4.8,       25,      2.3,    320.0,      5.8,    340.0,      0.0,      0.0,      1.0,     3.25,     None,     8.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032215,   1014.4,   1017.9,     25.7,      4.8,       26,      2.5,    320.0,      6.7,    340.0,      0.0,      0.0,      1.0,     2.69,     None,     5.35,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032216,   1014.4,   1017.9,     24.2,      7.4,       34,      4.0,    340.0,      7.4,    350.0,      0.0,      0.0,      1.0,     1.93,     None,     2.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032217,   1014.7,   1018.2,     23.5,     10.2,       43,      0.5,    350.0,      5.7,    320.0,      0.0,      0.0,      1.0,     1.07,     None,     0.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032218,   1015.0,   1018.6,     22.4,     10.2,       46,      2.6,    100.0,      5.9,    100.0,      0.0,      0.0,      0.7,     0.27,     None,     0.18,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032219,   1015.5,   1019.1,     21.3,     11.4,       53,      1.7,    120.0,      4.6,    130.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032220,   1016.2,   1019.8,     20.2,     11.4,       57,      1.7,    140.0,      4.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032221,   1016.4,   1020.0,     19.5,     11.3,       59,      1.8,    150.0,      4.0,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032222,   1016.0,   1019.6,     18.7,     11.5,       63,      1.2,    140.0,      4.2,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032223,   1015.7,   1019.3,     17.9,     11.9,       68,      0.5,    130.0,      1.9,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032224,   1015.7,   1019.3,     17.6,     11.9,       69,      0.8,    200.0,      2.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032301,   1015.5,   1019.1,     17.5,     10.9,       65,      2.5,    170.0,      4.5,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032302,   1015.3,   1018.9,     16.6,      9.5,       63,      1.6,    180.0,      4.4,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032303,   1015.2,   1018.8,     15.8,     10.1,       69,      0.8,    200.0,      2.6,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032304,   1015.2,   1018.9,     15.4,      8.9,       65,      1.7,    160.0,      3.0,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032305,   1015.6,   1019.3,     14.9,     10.3,       74,      2.1,    180.0,      3.4,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032306,   1016.0,   1019.7,     14.6,      9.4,       71,      2.0,    170.0,      4.4,    190.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032307,   1016.4,   1020.1,     14.8,      9.4,       70,      2.6,    180.0,      4.1,    200.0,      0.0,      0.0,      0.6,     0.24,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032308,   1016.9,   1020.5,     16.9,      9.6,       62,      1.0,    200.0,      4.1,    170.0,      0.0,      0.0,      1.0,     0.92,     None,     0.96,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032309,   1016.5,   1020.1,     19.5,      9.1,       51,      0.5,    180.0,      2.4,    200.0,      0.0,      0.0,      0.9,     1.76,     None,     2.92,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032310,   1016.0,   1019.6,     22.2,      9.4,       44,      0.3,     90.0,      1.9,    140.0,      0.0,      0.0,      1.0,     2.60,     None,     5.37,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032311,   1014.9,   1018.4,     25.0,      9.7,       38,      0.7,    290.0,      2.6,     10.0,      0.0,      0.0,      1.0,     3.19,     None,     7.72,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032312,   1014.0,   1017.5,     26.2,      7.8,       31,      0.8,    340.0,      3.3,    350.0,      0.0,      0.0,      1.0,     3.23,     None,     9.12,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032313,   1012.8,   1016.3,     27.2,     10.9,       36,      2.1,    330.0,      5.5,    360.0,      0.0,      0.0,      1.0,     3.28,     None,     8.86,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032314,   1011.7,   1015.2,     26.7,     12.4,       41,      2.6,    340.0,      6.2,    350.0,      0.0,      0.0,      1.0,     3.14,     None,     7.27,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032315,   1011.0,   1014.5,     26.6,     11.9,       40,      3.1,    340.0,      6.2,    340.0,      0.0,      0.0,      1.0,     2.58,     None,     5.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032316,   1010.7,   1014.2,     26.1,     10.7,       38,      2.3,    340.0,      5.4,    350.0,      0.0,      0.0,      1.0,     1.86,     None,     2.66,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032317,   1010.9,   1014.4,     24.7,      9.9,       39,      1.5,    340.0,      5.0,    360.0,      0.0,      0.0,      1.0,     1.02,     None,     0.95,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032318,   1011.2,   1014.7,     23.0,     11.1,       47,      1.4,    320.0,      3.9,    360.0,      0.0,      0.0,      0.6,     0.25,     None,     0.17,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032319,   1011.4,   1015.0,     21.9,     12.5,       55,      0.5,    220.0,      2.6,    300.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032320,   1011.8,   1015.4,     21.3,     10.8,       51,      0.9,    230.0,      2.5,    220.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032321,   1012.3,   1015.9,     20.8,     12.8,       60,      1.3,    200.0,      2.7,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032322,   1012.4,   1016.0,     20.0,     13.0,       64,      1.6,    180.0,      3.5,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025032323,   1011.8,   1015.4,     19.2,     13.2,       68,      1.1,    190.0,      4.9,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
