﻿* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列9個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)9個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno, yyyymmddhh,     PS01,     PS02,     TX01,     TD01,     RH01,     WD01,     WD02,     WD07,     WD08,     PP01,     PP02,     SS01,     GR01,     VS01,     UV01,     CD11,     TS01,     TS02,     TS03,     TS04,     TS05,     TS06,     TS07
466920, 2025042102,   1008.8,   1012.3,     22.9,     21.4,       91,      1.2,    150.0,      2.6,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042103,   1008.8,   1012.3,     23.1,     21.6,       91,      0.9,    160.0,      3.1,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042104,   1009.1,   1012.6,     23.0,     21.8,       93,      0.9,    130.0,      1.8,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042105,   1009.1,   1012.6,     23.2,     21.7,       91,      1.3,    150.0,      2.3,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042106,   1009.7,   1013.2,     23.1,     21.6,       91,      0.7,    210.0,      2.5,    140.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042107,   1010.2,   1013.7,     24.2,     21.9,       87,      0.9,    150.0,      2.1,    100.0,      0.0,      0.0,      0.0,     0.28,     None,     0.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042108,   1010.7,   1014.2,     24.7,     22.2,       86,      0.6,    170.0,      1.8,    220.0,      0.0,      0.0,      0.0,     0.56,     None,     0.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042109,   1010.5,   1014.0,     25.6,     21.9,       80,      1.3,    140.0,      2.3,    170.0,      0.0,      0.0,      0.0,     0.92,     None,     2.24,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042110,   1009.9,   1013.4,     27.8,     23.0,       75,      0.6,    250.0,      2.4,    130.0,      0.0,      0.0,      0.5,     2.22,     None,     6.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042111,   1009.0,   1012.5,     29.8,     22.3,       64,      0.6,    340.0,      3.2,    320.0,      0.0,      0.0,      1.0,     3.19,     None,     9.64,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042112,   1007.9,   1011.3,     30.8,     22.2,       60,      1.0,    320.0,      5.0,    330.0,      0.0,      0.0,      0.9,     3.20,     None,    10.44,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042113,   1007.5,   1010.9,     31.9,     22.6,       58,      1.4,    290.0,      5.3,    280.0,      0.0,      0.0,      0.6,     2.70,     None,     8.81,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042114,   1007.4,   1010.8,     30.6,     23.8,       67,      4.2,    340.0,      8.6,    330.0,      0.0,      0.0,      0.3,     1.93,     None,     5.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042115,   1007.2,   1010.7,     29.5,     23.2,       69,      1.9,    320.0,      6.6,    320.0,      0.0,      0.0,      0.1,     1.63,     None,     3.98,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042116,   1007.3,   1010.8,     28.4,     23.1,       73,      2.3,    340.0,      5.2,    350.0,      0.0,      0.0,      0.0,     0.29,     None,     0.73,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042117,   1007.4,   1010.9,     27.1,     23.2,       79,      0.6,    260.0,      4.7,    350.0,      0.0,      0.0,      0.0,     0.09,     None,     0.16,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042118,   1007.1,   1010.6,     26.8,     23.1,       80,      1.5,    280.0,      3.5,    280.0,      0.0,      0.0,      0.0,     0.04,     None,     0.04,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042119,   1007.4,   1010.9,     27.1,     23.4,       80,      1.0,    180.0,      2.8,    180.0,      0.0,      0.0,      0.0,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042120,   1007.7,   1011.2,     27.2,     23.3,       79,      1.1,    230.0,      2.0,    150.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042121,   1008.0,   1011.5,     27.0,     23.5,       81,      0.7,    210.0,      2.5,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042122,   1007.9,   1011.4,     26.7,     23.8,       84,      1.7,    170.0,      2.9,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042123,   1007.4,   1010.9,     25.9,     23.6,       87,      0.8,    150.0,      2.8,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042124,   1006.7,   1010.2,     25.6,     23.5,       88,      0.7,    220.0,      3.1,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042201,   1006.3,   1009.8,     25.0,     23.4,       91,      0.7,    230.0,      1.4,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042202,   1006.0,   1009.5,     24.8,     23.1,       90,      1.8,    180.0,      3.1,    170.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042203,   1006.1,   1009.6,     24.4,     22.5,       89,      0.8,    220.0,      2.9,    160.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042204,   1005.8,   1009.3,     24.1,     22.4,       90,      0.8,    180.0,      2.1,    230.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042205,   1006.0,   1009.5,     23.9,     21.8,       88,      1.5,    180.0,      3.5,    190.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042206,   1006.5,   1010.0,     23.9,     21.6,       87,      2.2,    170.0,      4.4,    160.0,      0.0,      0.0,      0.2,     0.07,     None,     0.03,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042207,   1006.9,   1010.4,     24.2,     21.5,       85,      1.4,    180.0,      3.2,    180.0,      0.0,      0.0,      0.9,     0.55,     None,     0.42,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042208,   1006.9,   1010.4,     26.0,     21.9,       78,      1.0,    160.0,      3.5,    170.0,      0.0,      0.0,      1.0,     1.40,     None,     1.80,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042209,   1006.7,   1010.2,     28.3,     20.6,       63,      1.5,    220.0,      2.9,    230.0,      0.0,      0.0,      1.0,     2.15,     None,     4.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042210,   1006.6,   1010.0,     30.6,     19.3,       51,      2.8,    260.0,      6.7,    280.0,      0.0,      0.0,      1.0,     2.73,     None,     7.08,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042211,   1005.5,   1008.9,     32.0,     20.6,       51,      1.5,    280.0,      5.9,    270.0,      0.0,      0.0,      1.0,     3.15,     None,     9.26,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042212,   1004.5,   1007.9,     33.5,     22.0,       51,      1.5,    290.0,      5.0,    320.0,      0.0,      0.0,      1.0,     3.61,     None,    11.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042213,   1003.5,   1006.9,     34.2,     23.0,       52,      3.4,    310.0,      7.5,    310.0,      0.0,      0.0,      1.0,     3.60,     None,    10.99,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042214,   1002.4,   1005.8,     34.3,     21.7,       48,      2.9,    300.0,      8.0,    280.0,      0.0,      0.0,      1.0,     3.34,     None,     9.31,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042215,   1001.9,   1005.3,     34.4,     21.1,       46,      4.6,    270.0,      9.7,    240.0,      0.0,      0.0,      1.0,     2.83,     None,     6.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042216,   1001.6,   1005.0,     34.2,     20.2,       44,      2.5,    270.0,     10.5,    300.0,      0.0,      0.0,      1.0,     2.12,     None,     3.48,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042217,   1001.8,   1005.2,     33.1,     20.3,       47,      3.1,    270.0,      9.5,    280.0,      0.0,      0.0,      0.9,     1.18,     None,     1.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042218,   1002.1,   1005.5,     32.5,     20.8,       50,      2.0,    260.0,      8.1,    290.0,      0.0,      0.0,      0.7,     0.37,     None,     0.23,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042219,   1002.2,   1005.6,     31.8,     20.1,       50,      2.1,    270.0,      5.6,    190.0,      0.0,      0.0,      0.0,     0.01,     None,     0.01,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042220,   1003.0,  -9999.5,    -99.5,    -99.5,    -9995,      1.1,    260.0,      5.1,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042221,   1003.9,   1007.3,     29.3,     22.1,       65,      1.5,    120.0,      4.3,    250.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042222,   1004.7,   1008.2,     27.3,     23.8,       81,      2.2,    110.0,      5.8,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042223,   1005.0,   1008.5,     27.1,     23.8,       82,      2.2,     90.0,      5.9,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042224,   1004.8,   1008.3,     26.8,     24.1,       85,      1.6,    110.0,      6.3,     90.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042301,   1004.6,   1008.1,     26.7,     24.2,       86,      1.4,    120.0,      4.7,    130.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042302,   1004.4,   1007.9,     26.4,     22.3,       78,      0.8,    210.0,      4.0,    140.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042303,   1004.2,   1007.7,     26.1,     21.6,       76,      1.2,    180.0,      3.0,    260.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042304,   1004.0,   1007.5,     25.7,     21.2,       76,      1.1,    190.0,      2.6,    240.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042305,   1004.4,   1007.9,     25.4,     20.7,       75,      0.7,    180.0,      2.7,    180.0,      0.0,      0.0,     None,     0.00,     None,     0.00,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042306,   1005.2,   1008.7,     25.7,     21.0,       75,      1.3,    190.0,      2.5,    180.0,      0.0,      0.0,      0.0,     0.02,     None,     0.02,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042307,   1006.8,   1010.3,     26.9,     21.0,       70,      3.0,    280.0,      5.5,    280.0,      0.0,      0.0,      0.0,     0.31,     None,     0.25,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042308,   1007.7,   1011.2,     23.7,     22.3,       92,      1.9,    240.0,     10.4,    290.0,      4.0,      0.8,      0.0,     0.06,     None,     0.11,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042309,   1008.9,   1012.4,     23.7,     22.1,       91,      1.8,    280.0,      5.6,    270.0,      4.0,      0.4,      0.0,     0.25,     None,     0.59,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042310,   1007.3,   1010.8,     23.3,     22.1,       93,      0.6,    200.0,      8.6,    230.0,      6.0,      0.9,      0.0,     0.19,     None,     0.57,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042311,   1005.6,   1009.1,     25.7,     22.4,       82,      0.7,    300.0,      3.4,    350.0,      0.5,      0.1,      0.2,     1.84,     None,     5.54,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042312,   1005.1,   1008.6,     28.5,     22.7,       71,      1.0,    240.0,      4.0,    320.0,      0.0,      0.0,      0.2,     1.70,     None,     5.93,     None,     None,     None,     None,     None,     None,     None,     None
466920, 2025042313,   1005.1,   1008.6,     28.8,     20.8,       62,      3.0,    260.0,      7.4,    320.0,      0.0,      0.0,      0.1,     2.18,     None,     6.69,     None,     None,     None,     None,     None,     None,     None,     None
